YEAR,TITLE,citations
2020,Is Plug-in Solver Sample-Efficient for Feature-based Reinforcement Learning?,8
2020,Black-Box Certification with Randomized Smoothing: A Functional Optimization Based Framework,11
2020,Preference learning along multiple criteria: A game-theoretic perspective,3
2020,On Correctness of Automatic Differentiation for Non-Differentiable Functions,8
2020,Robust Gaussian Covariance Estimation in Nearly-Matrix Multiplication Time,8
2020,Cooperative Multi-player Bandit Optimization ,4
2020,Neutralizing Self-Selection Bias in Sampling for Sortition,7
2020,The Complete Lasso Tradeoff Diagram,2
2020,Quantifying the Empirical Wasserstein Distance to a Set of Measures: Beating the Curse of Dimensionality,7
2020,Distributional Robustness with IPMs and links to Regularization and GANs,7
2020,Towards Convergence Rate Analysis of Random Forests for Classification,2
2020,Learning to Mutate with Hypergradient Guided Population,4
2020,Robust Disentanglement of a Few Factors at a Time using rPU-VAE,0
2020,Self-Supervised Graph Transformer on Large-Scale Molecular Data,56
2020,TorsionNet: A Reinforcement Learning Approach to Sequential Conformer Search,7
2020,CogMol: Target-Specific and Selective Drug Design for COVID-19 Using Deep Generative Models,17
2020,TaylorGAN: Neighbor-Augmented Policy Update Towards Sample-Efficient Natural Language Generation,0
2020,Towards Interpretable Natural Language Understanding with Explanations as Latent Variables,3
2020,Learning to summarize with human feedback,46
2020,Language-Conditioned Imitation Learning for Robot Manipulation Tasks,9
2020,Guiding Deep Molecular Optimization with Genetic Exploration,9
2020,What is being transferred in transfer learning? ,58
2020,"What shapes feature representations? Exploring datasets, architectures, and training",23
2020,FracTrain: Fractionally Squeezing Bit Savings Both Temporally and Spatially for Efficient DNN Training,9
2020,Benchmarking Deep Learning Interpretability in Time Series Predictions,15
2020,Stochastic Deep Gaussian Processes over Graphs,4
2020,Minimax Lower Bounds for Transfer Learning with Linear and One-hidden Layer Neural Networks,8
2020,Rethinking Learnable Tree Filter for Generic Feature Transform,5
2020,SOLOv2: Dynamic and Fast Instance Segmentation,76
2020,HOI Analysis: Integrating and Decomposing Human-Object Interaction,11
2020,RANet: Region Attention Network for Semantic Segmentation,10
2020,ICNet: Intra-saliency Correlation Network for Co-Saliency Detection,8
2020,Few-Cost Salient Object Detection with Adversarial-Paced Learning,4
2020,Detecting Hands and Recognizing Physical Contact in the Wild,2
2020,Targeted Adversarial Perturbations for Monocular Depth Prediction,10
2020,Self-Supervised Visual Representation Learning from Hierarchical Grouping,9
2020,Learning Affordance Landscapes for Interaction Exploration in 3D Environments,12
2020,Deep Variational Instance Segmentation,2
2020,Auto-Panoptic: Cooperative Multi-Component Architecture Search for Panoptic Segmentation,2
2020,Fine-Grained Dynamic Head for Object Detection,8
2020,Learning About Objects by Learning to Interact with Them,5
2020,Rel3D: A Minimally Contrastive Benchmark for Grounding Spatial Relations in 3D,5
2020,Optimal visual search based on a model of target detectability in natural images,1
2020,Online Influence Maximization under Linear Threshold Model,5
2020,Profile Entropy: A Fundamental Measure for the Learnability and Compressibility of Distributions,3
2020,Model Fusion via Optimal Transport,19
2020,What if Neural Networks had SVDs?,0
2020,Understanding and Improving Fast Adversarial Training,43
2020,Posterior Re-calibration for Imbalanced Datasets,11
2020,Just Pick a Sign: Optimizing Deep Multitask Models with Gradient Sign Dropout,11
2020,GCN meets GPU: Decoupling “When to Sample” from “How to Sample”,6
2020,Improving model calibration with accuracy versus uncertainty optimization,17
2020,Deep Evidential Regression,44
2020,Practical Quasi-Newton Methods for Training Deep Neural Networks,23
2020,Ultra-Low Precision 4-bit Training of Deep Neural Networks,18
2020,Improving Neural Network Training in Low Dimensional Random Bases,0
2020,Bandit Samplers for Training Graph Neural Networks,8
2020,ScaleCom: Scalable Sparsified Gradient Compression for Communication-Efficient Distributed Training,8
2020,Robust Optimal Transport with Applications in Generative Modeling and Domain Adaptation,19
2020, Bayesian filtering unifies adaptive and non-adaptive neural network optimization methods ,6
2020,MomentumRNN: Integrating Momentum into Recurrent Neural Networks,6
2020,Why are Adaptive Methods Good for Attention Models?,26
2020,MESA: Boost Ensemble Imbalanced Learning with MEta-SAmpler,7
2020,"Dark Experience for General Continual Learning: a Strong, Simple Baseline",40
2020,RATT: Recurrent Attention to Transient Tasks for Continual Image Captioning,8
2020,Continual Learning of a Mixed Sequence of Similar and Dissimilar Tasks,12
2020,Continual Deep Learning by Functional Regularisation of Memorable Past,33
2020,Look-ahead Meta Learning for Continual Learning,7
2020,A Combinatorial Perspective on Transfer Learning ,1
2020,Continual Learning in Low-rank Orthogonal Subspaces,7
2020,Mitigating Forgetting in Online Continual Learning via Instance-Aware Parameterization,7
2020,Online Fast Adaptation and Knowledge Accumulation (OSAKA): a New Approach to Continual Learning,14
2020,Bayesian Meta-Learning for the Few-Shot Setting via Deep Kernels,22
2020,Task-Robust Model-Agnostic Meta-Learning,9
2020,Learning to Learn Variational Semantic Memory,6
2020,Continuous Meta-Learning without Tasks,27
2020,Auxiliary Task Reweighting for Minimum-data Learning,4
2020,Hierarchically Organized Latent Modules for Exploratory Search in Morphogenetic Systems,3
2020,Estimation and Imputation in Probabilistic Principal Component Analysis with Missing Not At Random Data,8
2020,PLANS: Neuro-Symbolic Program Learning from Videos,4
2020,Probabilistic Linear Solvers for Machine Learning,3
2020,A/B Testing in Dense Large-Scale Networks: Design and Inference,5
2020,Dual Instrumental Variable Regression,30
2020,Estimating the Effects of Continuous-valued Interventions using Generative Adversarial Networks,13
2020,Gradient Regularized V-Learning for Dynamic Treatment Regimes,0
2020,Identifying Causal-Effect Inference Failure with Uncertainty-Aware Models,23
2020,Causal Estimation with Functional Confounders,3
2020,Counterfactual Prediction for Bundle Treatment,9
2020,Minimax Estimation of Conditional Moment Models,27
2020,Off-Policy Evaluation and Learning for External Validity under a Covariate Shift,10
2020,Sense and Sensitivity Analysis: Simple Post-Hoc Analysis of Bias Due to Unobserved Confounding,9
2020,Multi-task Causal Learning with Gaussian Processes,5
2020,Causal Shapley Values: Exploiting Causal Knowledge to Explain Individual Predictions of Complex Models,21
2020,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,38
2020,Compositional Generalization via Neural-Symbolic Stack Machines,20
2020,Learning Invariants through Soft Unification,3
2020,Linear Disentangled Representations and Unsupervised Action Estimation,2
2020,Identifying Mislabeled Data using the Area Under the Margin Ranking,44
2020,A Bayesian Nonparametrics View into Deep Representations,0
2020,Learning Invariances in Neural Networks from Training Data,26
2020,Inverse Learning of Symmetries,1
2020,Post-training Iterative Hierarchical Data Augmentation for Deep Networks,8
2020,"Exemplar VAE: Linking Generative Models, Nearest Neighbor Retrieval, and Data Augmentation",3
2020,Goal-directed Generation of Discrete Structures with Conditional Generative Models,2
2020,CoSE: Compositional Stroke Embeddings,7
2020,A Causal View on Robustness  of Neural Networks,16
2020,Regularizing Towards Permutation Invariance In Recurrent Models,0
2020,STLnet: Signal Temporal Logic Enforced Multivariate Recurrent Neural Networks,4
2020,Generative causal explanations of black-box classifiers,11
2020,Assessing SATNet's Ability to Solve the Symbol Grounding Problem,2
2020,Towards Better Generalization of Adaptive Gradient Methods,7
2020,Adam with Bandit Sampling for Deep Learning,6
2020,Random Reshuffling: Simple Analysis with Vast Improvements,23
2020,"Explore Aggressively, Update Conservatively: Stochastic Extragradient Methods with Variable Stepsize Scaling",25
2020,Boosting First-Order Methods by Shifting Objective: New Schemes with Faster Worst-Case Rates,3
2020,A Catalyst Framework for Minimax Optimization,12
2020,Global Convergence and Variance Reduction for a Class of Nonconvex-Nonconcave Minimax Problems,16
2020,On the Almost Sure Convergence of Stochastic Gradient Descent in Non-Convex Problems,14
2020,Hybrid Variance-Reduced SGD Algorithms For Minimax Problems with Nonconvex-Linear Function,6
2020,An Improved Analysis of Stochastic Gradient Descent with Momentum,17
2020,Robustness Analysis of Non-Convex Stochastic Gradient Descent using Biased Expectations,7
2020,Online Robust Regression via SGD on the l1 loss,5
2020,Stochastic Optimization with Heavy-Tailed Noise via Accelerated Gradient Clipping,19
2020,Large-Scale Methods for Distributionally Robust Optimization,19
2020,Least Squares Regression with Markovian Data: Fundamental Limits and Algorithms,5
2020,Stochastic Recursive Gradient Descent Ascent for Stochastic Nonconvex-Strongly-Concave Minimax Problems,37
2020,Provable Overlapping Community Detection in Weighted Graphs,3
2020,Improving Inference for Neural Image Compression,13
2020,Bongard-LOGO: A New Benchmark for Human-Level Concept Learning and Reasoning,9
2020,Kernel Methods Through the Roof: Handling Billions of Points Efficiently,23
2020,Discovering conflicting groups in signed networks,5
2020,StratLearner: Learning a Strategy for Misinformation Prevention in Social Networks,0
2020,Learning Differentiable Programs with Admissible Neural Heuristics,8
2020,Neural Execution Engines: Learning to Execute Subroutines,14
2020,Multimodal Graph Networks for Compositional Generalization in Visual Question Answering,6
2020,RL Unplugged: A Suite of Benchmarks for Offline Reinforcement Learning,14
2020,SEVIR : A Storm Event Imagery Dataset for Deep Learning Applications in Radar and Satellite Meteorology,5
2020,"Instead of Rewriting Foreign Code for Machine Learning, Automatically Synthesize Fast Gradients",0
2020,Fast geometric learning with symbolic matrices,4
2020,Synbols: Probing Learning Algorithms with Synthetic Datasets,8
2020,Evaluating Attribution for Graph Neural Networks,18
2020,Accelerating Reinforcement Learning through GPU Atari Emulation,5
2020,Adaptive Gradient Quantization for Data-Parallel SGD,12
2020,Universally Quantized Neural Compression,18
2020,Searching for Low-Bit Weights in Quantized Neural Networks,24
2020,Bayesian Bits: Unifying Quantization and Pruning,23
2020,FleXOR: Trainable Fractional Quantization,4
2020,Robust Quantization: One Model to Rule Them All,17
2020,A Statistical Framework for Low-bitwidth Training of Deep Neural Networks,20
2020,Invertible Gaussian Reparameterization: Revisiting the Gumbel-Softmax,5
2020,DisARM: An Antithetic Gradient Estimator for Binary Latent Variables,9
2020,Efficient semidefinite-programming-based inference for binary and multi-class MRFs,1
2020,Gradient Estimation with Stochastic Softmax Tricks,20
2020,Quantized Variational Inference,1
2020,Approximation Based Variance Reduction for Reparameterization Gradients,1
2020,VarGrad: A Low-Variance Gradient Estimator for Variational Inference,5
2020,Optimal Variance Control of the Score-Function Gradient Estimator for Importance-Weighted Bounds,1
2020,AutoPrivacy: Automated Layer-wise Parameter Selection for Secure Neural Network Inference,11
2020,Group-Fair Online Allocation in Continuous Time,5
2020,Fair Hierarchical Clustering,10
2020,Approximate Heavily-Constrained Learning with Lagrange Multiplier Models,2
2020,Metric-Free Individual Fairness in Online Learning,10
2020,Fair regression via plug-in estimator and recalibration with statistical guarantees,13
2020,Fair Multiple Decision Making Through Soft Interventions,3
2020,Intra-Processing Methods for Debiasing Neural Networks,5
2020,Ensuring Fairness Beyond the Training Data,13
2020,Fair Performance Metric Elicitation,5
2020,Fairness without Demographics through Adversarially Reweighted Learning,42
2020,Exploiting MMD and Sinkhorn Divergences for Fair and Transferable Representation Learning,11
2020,How do fair decisions fare in long-term qualification?,7
2020,Fair regression with Wasserstein barycenters,11
2020,Learning Certified Individually Fair Representations,17
2020,Fairness with Overlapping Groups; a Probabilistic Perspective,4
2020,Consistent Plug-in Classifiers for Complex Objectives and Constraints,2
2020,Causal Discovery in Physical Systems from Videos,23
2020,Causal Imitation Learning With Unobserved Confounders,15
2020,A Class of Algorithms for General Instrumental Variable Models,7
2020,Active Invariant Causal Prediction: Experiment Selection through Stability,5
2020,Causal Discovery from Soft Interventions with Unknown Targets: Characterization and Learning,10
2020,Deep Structural Causal Models for Tractable Counterfactual Inference,23
2020,Reconsidering Generative Objectives For Counterfactual Reasoning,11
2020,High-recall causal discovery for autocorrelated time series with latent confounders,4
2020,Applications of Common Entropy for Causal Inference,2
2020,Entropic Causal Inference: Identifiability and Finite Sample Results,3
2020,General Transportability of Soft Interventions: Completeness Results,1
2020,Learning Causal Effects via Weighted Empirical Risk Minimization,7
2020,Differentiable Causal Discovery from Interventional Data,14
2020,Generalized Independent Noise Condition for Estimating Latent Variable Causal Graphs,3
2020,Bayesian Causal Structural Learning with Zero-Inflated Poisson Bayesian Networks,2
2020,A polynomial-time algorithm for learning nonparametric causal graphs,6
2020,Linear Time Sinkhorn Divergences using Positive Features,5
2020,Learning Kernel Tests Without Data Splitting,6
2020,Learning with Operator-valued Kernels in Reproducing Kernel Krein Spaces,3
2020,A kernel test for quasi-independence,1
2020,Hard Shape-Constrained Kernel Machines,7
2020,Statistical Optimal Transport posed as Learning Kernel Embedding,0
2020,Learning Search Space Partition for Black-box Optimization using Monte Carlo Tree Search,18
2020,Continuous Regularized Wasserstein Barycenters,9
2020,Entropic Optimal Transport between Unbalanced Gaussian Measures has a Closed Form,19
2020,Multi-Fidelity Bayesian Optimization via Deep Neural Networks,3
2020,Re-Examining Linear Embeddings for High-Dimensional Bayesian Optimization,22
2020,Hybrid Models for Learning to Branch,19
2020,Interior Point Solving for LP-based prediction+optimisation,10
2020,Curriculum learning for multilevel budgeted combinatorial problems,3
2020,BOSS: Bayesian Optimization over String Spaces,13
2020,An implicit function learning approach for parametric modal regression,2
2020,Adversarial Example Games,13
2020,Robust Pre-Training by Adversarial Contrastive Learning,34
2020,Provably Robust Metric Learning,1
2020,A Game Theoretic Analysis of Additive Adversarial Attacks and Defenses,3
2020,Adversarial Training is a Form of Data-dependent Operator Norm Regularization,12
2020,Adversarial Robustness of Supervised Sparse Coding,5
2020,Boosting Adversarial Training with Hypersphere Embedding,38
2020,On the Loss Landscape of Adversarial Training: Identifying Challenges and How to Overcome Them,9
2020,DVERGE: Diversifying Vulnerabilities for Enhanced Robust Generation of Ensembles,19
2020,"Attack of the Tails: Yes, You Really Can Backdoor Federated Learning",63
2020,Adversarially Robust Few-Shot Learning: A Meta-Learning Approach,8
2020,Guided Adversarial Attack for Evaluating and Enhancing Adversarial Defenses,13
2020,Perturbing Across the Feature Hierarchy to Improve Standard and Strict Blackbox Attack Transferability,20
2020,Robustness of Bayesian Neural Networks to Gradient-Based Attacks,16
2020,Robust Deep Reinforcement Learning against Adversarial Perturbations on State Observations,18
2020, On Adaptive Attacks to Adversarial Example Defenses,266
2020,High-Fidelity Generative Image Compression,68
2020,Attribute Prototype Network for Zero-Shot Learning,23
2020,Removing Bias in Multi-modal Classifiers: Regularization by Maximizing Functional Entropies,12
2020,Variational Interaction Information Maximization for Cross-domain Disentanglement,2
2020,Hard Example Generation by Texture Synthesis for Cross-domain Shape Similarity Learning,3
2020,Few-shot Image Generation with Elastic Weight Consolidation,13
2020,DeepI2I: Enabling Deep Hierarchical Image-to-Image Translation by Transferring from GANs,3
2020,Generating Correct Answers for Progressive Matrices Intelligence Tests,1
2020,GramGAN: Deep 3D Texture Synthesis From 2D Exemplars,1
2020,Network-to-Network Translation with Conditional Invertible Neural Networks,12
2020,Lightweight Generative Adversarial Networks for Text-Guided Image Manipulation,11
2020,Instance Selection for GANs,9
2020,Quantifying Learnability and Describability of Visual Concepts Emerging in Representation Learning,15
2020,ICAM: Interpretable Classification via Disentangled Representations and Feature Attribution Mapping,9
2020,Smoothed Geometry for Robust Attribution,9
2020,Neural Networks with Recurrent Generative Feedback,9
2020,COT-GAN: Generating Sequential Data via Causal Optimal Transport,14
2020,ICE-BeeM: Identifiable Conditional Energy-Based Deep Models Based on Nonlinear ICA,30
2020,Unsupervised Learning of Lagrangian Dynamics from Images for Prediction and Control,19
2020,Implicit Rank-Minimizing Autoencoder,7
2020,Elastic-InfoGAN: Unsupervised Disentangled Representation Learning in Class-Imbalanced Data,6
2020,Set2Graph: Learning Graphs From Sets,19
2020,Efficient Generation of Structured Objects with Constrained Adversarial Networks,7
2020,Improving GAN Training with Probability Ratio Clipping and Sample Reweighting,9
2020,"Regularized linear autoencoders recover the principal components, eventually",6
2020,BoxE: A Box Embedding Model for Knowledge Base Completion,19
2020,BlockGAN: Learning 3D Object-aware Scene Representations from Unlabelled Images,47
2020,Learning Object-Centric Representations of Multi-Object Scenes from Multiple Views,11
2020,Deep Statistical Solvers,1
2020,Learning of Discrete Graphical Models with Neural Networks,1
2020,Efficient Marginalization of Discrete and Structured Latent Variables via Sparsity,11
2020,Falcon: Fast Spectral Inference on Encrypted Data,6
2020,Solver-in-the-Loop: Learning from Differentiable Physics to Interact with Iterative PDE-Solvers,31
2020,Learning Composable Energy Surrogates for PDE Order Reduction,7
2020,AvE: Assistance via Empowerment,11
2020,EcoLight: Intersection Control in Developing Regions Under Extreme Budget and Network Constraints,1
2020,RetroXpert: Decompose Retrosynthesis Prediction Like A Chemist,16
2020,Barking up the right tree: an approach to search over molecule synthesis DAGs,8
2020,Synthesizing Tasks for Block-based Programming,11
2020,Deep Imitation Learning for Bimanual Robotic Manipulation,6
2020,PRANK: motion Prediction based on RANKing,3
2020,Meta-trained agents implement Bayes-optimal agents,5
2020,On the equivalence of molecular graph convolution and molecular wave function with poor basis set,4
2020,Dynamic allocation of limited memory resources in reinforcement learning,2
2020,Ensembling geophysical models with Bayesian Neural Networks,7
2020,Neurosymbolic Transformers for Multi-Agent Communication,9
2020,Avoiding Side Effects By Considering Future Tasks,7
2020,What Did You Think Would Happen? Explaining Agent Behaviour through Intended Outcomes,2
2020,Sequence to Multi-Sequence Learning via Conditional Chain Mapping for Mixture Signals,8
2020,Learning Mutational Semantics,3
2020,Zero-Resource Knowledge-Grounded Dialogue Generation,10
2020,Representation Learning for Integrating Multi-domain Outcomes to Optimize Individualized Treatment,0
2020,Causal analysis of Covid-19 Spread in Germany,3
2020,Dynamic Fusion of Eye Movement Data and Verbal Narrations in Knowledge-rich Domains,1
2020,X-CAL: Explicit Calibration for Survival Analysis,5
2020,Experimental design for MRI by greedy policy search,9
2020,How Robust are the Estimated Effects of Nonpharmaceutical Interventions against COVID-19?,10
2020,OrganITE: Optimal transplant donor organ offering using an individual treatment effect,4
2020,When Counterpoint Meets Chinese Folk Melodies,2
2020,BERT Loses Patience: Fast and Robust Inference with Early Exit,49
2020,Unsupervised Text Generation by Learning from Search,10
2020,Leap-Of-Thought: Teaching Pre-Trained Models to Systematically Reason Over Implicit Knowledge,28
2020,A Spectral Energy Distance for Parallel Speech Synthesis,14
2020,Compositional Generalization by Learning Analytical Expressions,3
2020,A Measure-Theoretic Approach to Kernel Conditional Mean Embeddings,11
2020,Kernel Alignment Risk Estimator: Risk Prediction from Training Data,13
2020,Fourier Sparse Leverage Scores and Approximate Kernel Learning,64
2020,Demystifying Orthogonal Monte Carlo and Beyond,4
2020,Unfolding recurrence by Green’s functions for optimized reservoir computing,2
2020,A Group-Theoretic Framework for Data Augmentation,25
2020,Understanding Double Descent Requires A Fine-Grained Bias-Variance Decomposition,17
2020,Triple descent and the two kinds of overfitting: where & why do they appear?,27
2020,The interplay between randomness and structure during learning in RNNs,8
2020,"A random matrix analysis of random Fourier features: beyond the Gaussian kernel, a precise phase transition, and the corresponding double descent",34
2020,When Do Neural Networks Outperform Kernel Methods?,47
2020,The Statistical Cost of Robust Kernel Hyperparameter Turning,1
2020,Asymptotic normality and confidence intervals for derivatives of 2-layers neural network in the random features model,1
2020,Randomized tests for high-dimensional regression: A more efficient and powerful solution,0
2020,Sample complexity and effective dimension for regression on manifolds,3
2020,An analytic theory of shallow networks dynamics for hinge loss classification,4
2020,Mix and Match: An Optimistic Tree-Search Approach for Learning Models from Mixture Distributions,0
2020,One-bit Supervision for Image Classification,2
2020,Your Classifier can Secretly Suffice Multi-Source Domain Adaptation,9
2020,Early-Learning Regularization Prevents Memorization of Noisy Labels,71
2020,Compositional Zero-Shot Learning via Fine-Grained Dense Feature Composition,5
2020,Universal Domain Adaptation through Self Supervision,52
2020,Domain Adaptation with Conditional Distribution Matching and Generalized Label Shift,39
2020,A causal view of compositional zero-shot recognition,19
2020,CompRess: Self-Supervised Learning by Compressing Representations,14
2020,Big Self-Supervised Models are Strong Semi-Supervised Learners,443
2020,Provably Consistent Partial-Label Learning,18
2020,Multifaceted Uncertainty Estimation for Label-Efficient Deep Learning,6
2020,Unsupervised Translation of Programming Languages,41
2020,Uncertainty-aware Self-training for Few-shot Text Classification,20
2020,Discriminative Sounding Objects Localization via Self-supervised Audiovisual Matching,25
2020,Teaching a GAN What Not to Learn,4
2020,A Randomized Algorithm to Reduce the Support of Discrete Measures,7
2020,Statistical Efficiency of Thompson Sampling for Combinatorial Semi-Bandits,17
2020,Follow the Perturbed Leader: Optimism and Fast Parallel Algorithms for Smooth Minimax Games,3
2020,Better Full-Matrix Regret via Parameter-Free Online Learning,1
2020,Locally-Adaptive Nonparametric Online Learning,0
2020,Online Learning with Primary and Secondary Losses,0
2020,Online Linear Optimization with Many Hints,5
2020,Exploiting the Surrogate Gap in Online Multiclass Classification,3
2020,Temporal Variability in Implicit Online Learning,3
2020,Prediction with Corrupted Expert Advice,15
2020,A mathematical model for automatic differentiation in machine learning,17
2020,Online Non-Convex Optimization with Imperfect Feedback,5
2020,Adaptive Importance Sampling for Finite-Sum Optimization and Sampling with Decreasing Step-Sizes,3
2020,Differentially-Private Federated Linear Bandits,19
2020,Learning Strategy-Aware Linear Classifiers,20
2020,BRP-NAS: Prediction-based NAS using GCNs,18
2020,Neural Architecture Generator Optimization,14
2020,Bridging the Gap between Sample-based and One-shot Neural Architecture Search with BONAS,24
2020,AutoSync: Learning to Synchronize for Data-Parallel Distributed Deep Learning,3
2020,Agnostic Learning with Multiple Objectives,2
2020,Training Stronger Baselines for Learning to Optimize,6
2020,GPU-Accelerated Primal Learning for Extremely Fast Large-Scale Classification,1
2020,Group Knowledge Transfer: Federated Learning of Large CNNs at the Edge,40
2020,Geometric Dataset Distances via Optimal Transport,18
2020,Efficient Algorithms for Device Placement of DNN Graph Operators,16
2020,Automatically Learning Compact Quality-aware Surrogates for Optimization Problems,3
2020,Bayesian Optimization for Iterative Learning,10
2020,Model Selection for Production System via Automated Online Experiments,1
2020,Interpretable and Personalized Apprenticeship Scheduling: Learning Interpretable Scheduling Policies from Heterogeneous User Demonstrations,1
2020,CryptoNAS: Private Inference on a ReLU Budget,14
2020,Neural Power Units,29
2020,Diversity-Guided Multi-Objective Bayesian Optimization With Batch Evaluations,9
2020,High-Dimensional Bayesian Optimization via Nested Riemannian Manifolds,4
2020,Learning Feature Sparse Principal Subspace,4
2020,Fast Epigraphical Projection-based Incremental Algorithms for Wasserstein Distributionally Robust Support Vector Machine,2
2020,Stochastic Optimization with Laggard Data Pipelines,4
2020,Black-Box Optimization with Local Generative Surrogates,8
2020,Learning Linear Programs from Optimal Decisions,10
2020,Acceleration with a Ball Optimization Oracle,14
2020,Convex optimization based on global lower second-order models,4
2020,Walking in the Shadow: A New Perspective on Descent Directions for Constrained Minimization,3
2020,Revisiting Frank-Wolfe for Polytopes: Strict Complementarity and Sparsity,12
2020,Sub-linear Regret Bounds for Bayesian Optimisation in Unknown Search Spaces,0
2020,An efficient nonconvex reformulation of stagewise convex optimization problems,5
2020,Finding Second-Order Stationary Points Efficiently in Smooth Nonconvex Linearly Constrained Optimization Problems,6
2020,BoTorch: A Framework for Efficient Monte-Carlo Bayesian Optimization,76
2020,First-Order Methods for Large-Scale Market Equilibrium Computation,7
2020,Trade-offs and Guarantees of Adversarial Representation Learning for Information Obfuscation,4
2020,Explaining Naive Bayes and Other Linear Classifiers with Polynomial Time and Delay,13
2020,Deep Smoothing of the Implied Volatility Surface,17
2020,What went wrong and when? Instance-wise feature importance for time-series black-box models,7
2020,Learning from Failure: De-biasing Classifier from Biased Classifier,6
2020,Asymmetric Shapley values: incorporating causal knowledge into model-agnostic explainability,20
2020,Learning Global Transparent Models consistent with Local Contrastive Explanations,8
2020,Towards Safe Policy Improvement for Non-Stationary MDPs,6
2020,"Decisions, Counterfactual Explanations and Strategic Behavior",12
2020,From Predictions to Decisions: Using Lookahead Regularization,73
2020,Model Agnostic Multilevel Explanations,11
2020,Achieving Equalized Odds by Resampling Sensitive Attributes,4
2020,Regularizing Black-box Models for Improved Interpretability,8
2020,Glyph: Fast and Accurately Training Deep Neural Networks on Encrypted Data,20
2020,MetaPoison: Practical General-purpose Clean-label Data Poisoning,39
2020,Understanding Gradient Clipping in Private SGD: A Geometric Perspective,28
2020,Coresets via Bilevel Optimization for Continual Learning and Streaming,30
2020,Linear Dynamical Systems as a Core Computational Primitive,0
2020,BanditPAM: Almost Linear Time k-Medoids Clustering via Multi-Armed Bandits,5
2020,Sliding Window Algorithms for k-Clustering Problems,3
2020,Fast and Accurate $k$-means++ via Rejection Sampling,3
2020,NeuMiss networks: differentiable programming for supervised learning with missing values.,4
2020,Debiasing Averaged Stochastic Gradient Descent to handle missing values,3
2020,Coresets for Near-Convex Functions,10
2020,HiPPO: Recurrent Memory with Optimal Polynomial Projections,16
2020,Online MAP Inference of Determinantal Point Processes,0
2020,Joints in Random Forests,10
2020,Approximate Cross-Validation for Structured Models,3
2020,A convex optimization formulation for multivariate regression,1
2020,Adaptive Reduced Rank Regression,2
2020,Self-Distillation Amplifies Regularization in Hilbert Space,58
2020,Why Do Deep Residual Networks Generalize Better than Deep Feedforward Networks? --- A Neural Tangent Kernel Perspective,29
2020,Neural Path Features and Neural Path Kernel : Understanding the role of gates in deep learning,4
2020,Explicit Regularisation in Gaussian Noise Injections,12
2020,Rational neural networks,11
2020,On the Similarity between the Laplace and Neural Tangent Kernels,19
2020,Neural Anisotropy Directions,7
2020,Ode to an ODE,6
2020,Label-Aware Neural Tangent Kernel: Toward Better Generalization and Local Elasticity,8
2020,Limits to Depth Efficiencies of Self-Attention,8
2020,On the linearity of large non-linear models: when and why the tangent kernel is constant,24
2020,Implicit Bias in Deep Linear Classification: Initialization Scale vs Training Accuracy,31
2020,Directional Pruning of Deep Neural Networks,11
2020,Winning the Lottery with Continuous Sparsification,35
2020,Analytic Characterization of the Hessian in Shallow ReLU Models: A Tale of Symmetry,5
2020,On the universality of deep learning,8
2020,Reservoir Computing meets Recurrent Kernels and Structured Transforms,22
2020,The Diversified Ensemble Neural Network,4
2020,AdaShare: Learning What To Share For Efficient Deep Multi-Task Learning,39
2020,Spin-Weighted Spherical CNNs,19
2020,Autoencoders that don't overfit towards the Identity,9
2020,Modern Hopfield Networks and Attention for Immune Repertoire Classification,21
2020,UCSG-NET- Unsupervised Discovering of Constructive Solid Geometry Tree,13
2020,UCLID-Net: Single View Reconstruction in Object Space,4
2020,Graph Geometry Interaction Learning,17
2020,Feature Importance Ranking for Deep Learning,8
2020,Introducing Routing Uncertainty in Capsule Networks,7
2020,The Pitfalls of Simplicity Bias in Neural Networks,44
2020,Primal-Dual Mesh Convolutional Neural Networks,17
2020,The Convolution Exponential and Generalized Sylvester Flows,12
2020,Coherent Hierarchical Multi-Label Classification Networks,2
2020,Differentiable Top-k with Optimal Transport,21
2020,Proximal Mapping for Deep Regularization,0
2020,CSER: Communication-efficient SGD with Error Reset,10
2020,Practical Low-Rank Communication Compression in Decentralized Deep Learning,2
2020,A Decentralized Parallel Algorithm for Training Generative Adversarial Nets,16
2020,Second Order Optimality in Decentralized Non-Convex Optimization via Perturbed Gradient Tracking,1
2020,Distributed Newton Can Communicate Less and Resist Byzantine Workers,6
2020,IDEAL: Inexact DEcentralized Accelerated Augmented Lagrangian Method,7
2020,Dual-Free Stochastic Decentralized Optimization with Variance Reduction,9
2020,FedSplit: an algorithmic framework for fast federated optimization,52
2020,Distributionally Robust Federated Averaging,17
2020,Personalized Federated Learning with Moreau Envelopes,97
2020,Minibatch vs Local SGD for Heterogeneous Distributed Learning,49
2020,Minibatch Stochastic Approximate Proximal Point Methods,3
2020,Personalized Federated Learning with Theoretical Guarantees: A Model-Agnostic Meta-Learning Approach,61
2020,A Simple and Efficient Smoothing Method for Faster Optimization and Local Exploration,0
2020,Distributed Training with Heterogeneous Data: Bridging Median- and Mean-Based Algorithms,21
2020,Linearly Converging Error Compensated SGD,20
2020,The All-or-Nothing Phenomenon in Sparse Tensor PCA,7
2020,Closing the Dequantization Gap: PixelCNN as a Single-Layer Flow,4
