YEAR,TITLE,citations 
2021,Continual Learning in the Teacher-Student Setup: Impact of Task Similarity,1
2021,OptiDICE: Offline Policy Optimization via Stationary Distribution Correction Estimation,3
2021,SUNRISE: A Simple Unified Framework for Ensemble Learning in Deep Reinforcement Learning,39
2021,Achieving Near Instance-Optimality and Minimax-Optimality in Stochastic and Adversarial Linear Bandits Simultaneously,8
2021,PEBBLE: Feedback-Efficient Interactive Reinforcement Learning via Relabeling Experience and Unsupervised Pre-training,5
2021,Near-Optimal Linear Regression under Distribution Shift,2
2021,Stability and Generalization of Stochastic Gradient Methods for Minimax Problems,2
2021,Scalable Evaluation of Multi-Agent Reinforcement Learning with Melting Pot,0
2021,Better Training using Weight-Constrained Stochastic Dynamics,0
2021,Globally-Robust Neural Networks,8
2021,Learning to Price Against a Moving Target,0
2021,SigGPDE: Scaling Sparse Gaussian Processes on Sequential Data,2
2021,Strategic Classification Made Practical,3
2021,"Improved, Deterministic Smoothing for L_1 Certified Robustness",4
2021,"BASE Layers: Simplifying Training of Large, Sparse Models",9
2021,Run-Sort-ReRun: Escaping Batch Size Limitations in Sliced Wasserstein Generative Models,0
2021,PAGE: A Simple and Optimal Probabilistic Gradient Estimator for Nonconvex Optimization,16
2021,Tightening the Dependence on Horizon in the Sample Complexity of Q-Learning,2
2021,Winograd Algorithm for AdderNet,1
2021,"A Free Lunch From ANN: Towards Efficient, Accurate Spiking Neural Networks Calibration",3
2021,Privacy-Preserving Feature Selection with Secure Multiparty Computation,2
2021,Theory of Spectral Method for Union of Subspaces-Based Random Geometry Graph,2
2021,MURAL: Meta-Learning Uncertainty-Aware Rewards for Outcome-Driven Reinforcement Learning,0
2021,Ditto: Fair and Robust Federated Learning Through Personalization,24
2021,Quantization Algorithms for Random Fourier Features,3
2021,Approximate Group Fairness for Clustering,0
2021,Sharper Generalization Bounds for Clustering,6
2021,Provably End-to-end Label-noise Learning without Anchor Points,14
2021,A Novel Method to Solve Neural Knapsack Problems,0
2021,Mixed Cross Entropy Loss for Neural Machine Translation,0
2021,Training Graph Neural Networks with 1000 Layers,12
2021,Active Feature Acquisition with Generative Surrogate Models,1
2021,Partially Observed Exchangeable Modeling,0
2021,Testing DNN-based Autonomous Driving Systems under Critical Environmental Conditions,0
2021,The Symmetry between Arms and Knapsacks: A Primal-Dual Approach for Bandits with Knapsacks,0
2021,Distributionally Robust Optimization with Markovian Data,1
2021,Communication-Efficient Distributed SVD via Local Power Iterations,2
2021,FILTRA: Rethinking Steerable CNN by Filter Transform,0
2021,Online Unrelated Machine Load Balancing with Predictions Revisited,0
2021,Asymptotic Normality and Confidence Intervals for Prediction Risk of the Min-Norm Least Squares Estimator,0
2021,TeraPipe: Token-Level Pipeline Parallelism for Training Large-Scale Language Models,10
2021,"A Second look at Exponential and Cosine Step Sizes: Simplicity, Adaptivity, and Performance",0
2021,Towards Understanding and Mitigating Social Biases in Language Models,4
2021,Uncovering the Connections Between Adversarial Transferability and Knowledge Transferability,5
2021,Parallel Droplet Control in MEDA Biochips using Multi-Agent Reinforcement Learning,0
2021,Information Obfuscation of Graph Neural Networks,1
2021,Guided Exploration with Proximal Policy Optimization using a Single Demonstration,1
2021,Debiasing a First-order Heuristic for Approximate Bi-level Optimization,0
2021,Making transport more robust and interpretable by moving data through a small number of anchor points,3
2021,Straight to the Gradient: Learning to Use Novel Tokens for Neural Text Generation,0
2021,Quasi-global Momentum: Accelerating Decentralized Deep Learning on Heterogeneous Data,10
2021,Generative Causal Explanations for Graph Neural Networks,2
2021,Tractable structured natural-gradient descent using local parameterizations,3
2021,Active Learning of Continuous-time Bayesian Networks through Interventions,0
2021,"Phase Transitions, Distance Functions, and Implicit Neural Representations",0
2021,The Earth Mover’s Pinball Loss: Quantiles for Histogram-Valued Regression,1
2021,Understanding Instance-Level Label Noise: Disparate Impacts and Treatments,4
2021,APS: Active Pretraining with Successor Features,6
2021,Learning by Turning: Neural Architecture Aware Optimisation,3
2021,Dynamic Game Theoretic Neural Optimizer,2
2021,Besov Function Approximation and Binary Classification on Low-Dimensional Manifolds Using Convolutional Residual Networks,0
2021,Just Train Twice: Improving Group Robustness without Training Group Information,9
2021,Event Outlier Detection in Continuous Time,1
2021,Heterogeneous Risk Minimization,7
2021,Stochastic Iterative Graph Matching,0
2021,Cooperative Exploration for Multi-Agent Deep Reinforcement Learning,4
2021,Elastic Graph Neural Networks,4
2021,One Pass Late Fusion Multi-view Clustering,5
2021,Coach-Player Multi-agent Reinforcement Learning for Dynamic Team Composition,0
2021,From Local to Global Norm Emergence: Dissolving Self-reinforcing Substructures with Incremental Social Instruments,0
2021,A Value-Function-based Interior-point Method for Non-convex Bi-level Optimization,5
2021,Selfish Sparse RNN Training,11
2021,Temporal Difference Learning as Gradient Splitting,1
2021,On Robust Mean Estimation under Coordinate-level Corruption,1
2021,Decoupling Exploration and Exploitation for Meta-Reinforcement Learning without Sacrifices,5
2021,How Do Adam and Training Strategies Help BNNs Optimization,3
2021,SagaNet: A Small Sample Gated Network for Pediatric Cancer Diagnosis,0
2021,Learning Deep Neural Networks under Agnostic Corrupted Supervision,0
2021,Leveraging Public Data for Practical Private Query Release,7
2021,Watermarking Deep Neural Networks with Greedy Residuals,0
2021,Do We Actually Need Dense Over-Parameterization? In-Time Over-Parameterization in Sparse Training,6
2021,A Sharp Analysis of Model-based Reinforcement Learning with Self-Play,23
2021,Lottery Ticket Preserves Weight Correlation: Is It Desirable or Not?,2
2021,Group Fisher Pruning for Practical Network Compression,7
2021,Infinite-Dimensional Optimization for Zero-Sum Games via Variational Transport,0
2021,Noise and Fluctuation of Finite Learning Rate Stochastic Gradient Descent,2
2021,Multi-layered Network Exploration via Random Walks: From Offline Optimization to Online Learning,0
2021,Relative Positional Encoding for Transformers with Linear Complexity,4
2021,Joint Online Learning and Decision-making via Dual Mirror Descent,0
2021,Symmetric Spaces for Graph Embeddings: A Finsler-Riemannian Approach,2
2021,HEMET: A Homomorphic-Encryption-Friendly Privacy-Preserving Mobile Neural Network Architecture,2
2021,Optimal Complexity in Decentralized Training,5
2021,DANCE: Enhancing saliency maps using decoys,2
2021,Binary Classification from Multiple Unlabeled Datasets via Surrogate Set Classification,0
2021,Variance Reduced Training with Stratified Sampling for Forecasting Models,0
2021,ACE: Explaining cluster from an adversarial perspective,0
2021,On Monotonic Linear Interpolation of Neural Network Parameters,1
2021,Improving Breadth-Wise Backpropagation in Graph Neural Networks Helps Learning Long-Range Dependencies.,0
2021,GraphDF: A Discrete Flow Model for Molecular Graph Generation,6
2021,Trajectory Diversity for Zero-Shot Coordination,2
2021,HyperHyperNetwork for the Design of Antenna Arrays,1
2021,"Value Iteration in Continuous Actions, States and Time",4
2021,Meta-Cal: Well-controlled Post-hoc Calibration by Ranking,1
2021,Neural-Pull: Learning Signed Distance Function from Point clouds by Learning to Pull Space onto Surface,5
2021,Learning Stochastic Behaviour from Aggregate Data,4
2021,Local Algorithms for Finding Densely Connected Clusters,1
2021,Learning to Generate Noise for Multi-Attack Robustness,1
2021,Learning Interaction Kernels for Agent Systems on Riemannian Manifolds,1
2021,Tesseract: Tensorised Actors for Multi-Agent Reinforcement Learning,4
2021,Domain Generalization using Causal Matching,29
2021,Stability and Convergence of Stochastic Gradient Clipping: Beyond Lipschitz Continuity and Smoothness,3
2021,Nonparametric Hamiltonian Monte Carlo,0
2021,Exploiting structured data for learning contagious diseases under incomplete testing,0
2021,Near-Optimal Algorithms for Explainable k-Medians and k-Means,3
2021,KO codes: inventing nonlinear encoding and decoding for reliable wireless communication via deep-learning,1
2021,Quantifying the Benefit of Using Differentiable Learning over Tangent Kernels,8
2021,Inverse Constrained Reinforcement Learning,2
2021,A Sampling-Based Method for Tensor Ring Decomposition,3
2021,Sample Efficient Reinforcement Learning In Continuous State Spaces: A Perspective Beyond Linearity,1
2021,Beyond the Pareto Efficient Frontier: Constraint Active Search for Multiobjective Experimental Design,0
2021,Consistent Nonparametric Methods for Network Assisted Covariate Estimation,0
2021,Near-Optimal Model-Free Reinforcement Learning in Non-Stationary Episodic MDPs,1
2021,Adaptive Sampling for Best Policy Identification in Markov Decision Processes,2
2021,Explanations for Monotonic Classifiers.,4
2021,Multi-Agent Training beyond Zero-Sum with Correlated Equilibrium Meta-Solvers,2
2021,Blind Pareto Fairness and Subgroup Robustness,0
2021,Necessary and sufficient conditions for causal feature selection in time series with latent common causes,7
2021,Proximal Causal Learning with Kernels: Two-Stage Estimation and Moment Restriction,9
2021,Robust Unsupervised Learning via L-statistic Minimization,1
2021,Adversarial Multi Class Learning under Weak Supervision with Performance Guarantees,1
2021,Fundamental Tradeoffs in Distributionally Adversarial Training,1
2021,Leveraging Non-uniformity in First-order Non-convex Optimization,7
2021,Controlling Graph Dynamics with Reinforcement Learning and Graph Neural Networks,1
2021,"A theory of high dimensional regression with arbitrary correlations between input features and target functions: sample complexity, multiple descent curves and a hierarchy of phase transitions",2
2021,Neural Architecture Search without Training,36
2021,Fast active learning for pure exploration in reinforcement learning,16
2021,UCB Momentum Q-learning: Correcting the bias without forgetting,6
2021,An Integer Linear Programming Framework for Mining Constraints from Data,1
2021,A statistical perspective on distillation,0
2021,Learn2Hop: Learned Optimization on Rough Landscapes,0
2021,Counterfactual Credit Assignment in Model-Free Reinforcement Learning,7
2021,Provably Efficient Learning of Transferable Rewards,1
2021,Mixed Nash Equilibria in the Adversarial Examples Game,2
2021,Learning in Nonzero-Sum Stochastic Games with Potentials,3
2021,EfficientTTS: An Efficient and High-Quality Text-to-Speech Architecture,9
2021,Outside the Echo Chamber: Optimizing the Performative Risk,9
2021,Accuracy on the Line: on the Strong Correlation Between Out-of-Distribution and In-Distribution Generalization,8
2021,Signatured Deep Fictitious Play for Mean Field Games with Common Noise,2
2021,Meta-StyleSpeech : Multi-Speaker Adaptive Text-to-Speech Generation,3
2021,On the Explicit Role of Initialization on the Convergence and Implicit Bias of Overparametrized Linear Networks,0
2021,An Identifiable Double VAE For Disentangled Representations,1
2021,Offline Meta-Reinforcement Learning with Advantage Weighting,4
2021,The Power of Log-Sum-Exp: Sequential Density Ratio Matrix Estimation for Speed-Accuracy Optimization,0
2021,PODS: Policy Optimization via Differentiable Simulation,1
2021,Efficient Deviation Types and Learning for Hindsight Rationality in Extensive-Form Games,3
2021,Neural Rough Differential Equations for Long Time Series,11
2021,Connecting Interpretability and Robustness in Decision Trees through Separation,1
2021,Outlier-Robust Optimal Transport,7
2021,Oblivious Sketching for Logistic Regression,1
2021,Bias-Variance Reduced Local SGD for Less Heterogeneous Federated Learning,0
2021,Implicit-PDF: Non-Parametric Representation of Probability Distributions on the Rotation Manifold,3
2021,No-regret Algorithms for Capturing Events in Poisson Point Processes,1
2021,Online Limited Memory Neural-Linear Bandits with Likelihood Matching,2
2021,Quantitative Understanding of VAE as a Non-linearly Scaled Isometric Embedding,1
2021,GMAC: A Distributional Perspective on Actor-Critic Framework,0
2021,Memory-Efficient Pipeline-Parallel DNN Training,22
2021,Randomized Dimensionality Reduction for Facility Location and Single-Linkage Clustering,0
2021,Generating images with sparse representations,4
2021,Geometric convergence of elliptical slice sampling,0
2021,HardCoRe-NAS: Hard Constrained diffeRentiable Neural Architecture Search,2
2021,Emergent Social Learning via Multi-agent Reinforcement Learning,3
2021,Bayesian Algorithm Execution: Estimating Computable Properties of Black-box Functions Using Mutual Information,0
2021,Continuous Coordination As a Realistic Scenario for Lifelong Learning,3
2021,Policy Caches with Successor Features,0
2021,Causality-aware counterfactual confounding adjustment as an alternative to linear residualization in anticausal prediction tasks based on linear learners,1
2021,Incentivizing Compliance with Algorithmic Instruments,0
2021,On the Proof of Global Convergence of Gradient Descent for Deep ReLU Networks with Linear Widths,8
2021,Value-at-Risk Optimization with Gaussian Processes,4
2021,Cross-model Back-translated Distillation for Unsupervised Machine Translation,1
2021,Optimal Transport Kernels for Sequential and Parallel Neural Architecture Search,4
2021,Interactive Learning from Activity Description,7
2021,Nonmyopic Multifidelity Acitve Search,0
2021,Tight Bounds on the Smallest Eigenvalue of the Neural Tangent Kernel for Deep ReLU Networks,6
2021,Temporal Predictive Coding For Model-Based Planning In Latent Space,3
2021,Differentially Private Densest Subgraph Detection,0
2021,Data Augmentation for Meta-Learning,3
2021,Improved Denoising Diffusion Probabilistic Models,36
2021,"Smooth $p$-Wasserstein Distance: Structure, Empirical Approximation, and Statistical Applications",2
2021,AdaXpert: Adapting Neural Architecture for Growing Data,2
2021,Asynchronous Decentralized Optimization With Implicit Stochastic Variance Reduction,0
2021,WGAN with an Infinitely Wide Generator Has No Spurious Stationary Points,0
2021,The Impact of Record Linkage on Learning from Feature Partitioned Data,0
2021,"Accuracy, Interpretability, and Differential Privacy via Explainable Boosting",1
2021,Posterior Value Functions: Hindsight Baselines for Policy Gradient Methods,1
2021,Global inducing point variational posteriors for Bayesian neural networks and deep Gaussian processes,16
2021,Regularizing towards Causal Invariance: Linear Models with Proxies,2
2021,Sparsity-Agnostic Lasso Bandit,6
2021,Autoencoder Image Interpolation by Shaping the Latent Space,4
2021,Generalization Guarantees for Neural Architecture Search with Train-Validation Split,2
2021,Vector Quantized Models for Planning,1
2021,Training Adversarially Robust Sparse Networks via Bayesian Connectivity Sampling,0
2021,Opening the Blackbox: Accelerating Neural Differential Equations by Regularizing Internal Solver Heuristics,4
2021,RNN with Particle Flow for Probabilistic Spatio-temporal Forecasting,1
2021,Inference for Network Regression Models with Community Structure,0
2021,Latent Space Energy-Based Model of Symbol-Vector Coupling for Text Generation and Classification,4
2021,Leveraging Good Representations in Linear Contextual Bandits,7
2021,Wasserstein Distributional Normalization For Robust Distributional Certification of Noisy Labeled Data,0
2021,Unsupervised Representation Learning via Neural Activation Coding,0
2021,Conditional Distributional Treatment Effect with Kernel Conditional Mean Embeddings and U-Statistic Regression,2
2021,Generative Adversarial Networks for Markovian Temporal Dynamics: Stochastic Continuous Data Generation,0
2021,Optimal Counterfactual Explanations in Tree Ensembles,0
2021,PHEW : Constructing Sparse Networks that Learn Fast and Generalize Well without Training Data,0
2021,CombOptNet: Fit the Right NP-Hard Problem by Learning Integer Programming Constraints,3
2021,Ensemble Bootstrapping for Q-Learning,2
2021,Homomorphic Sensing: Sparsity and Noise,1
2021,How could Neural Networks understand Programs?,0
2021,Privacy-Preserving Video Classification with Convolutional Neural Networks,1
2021,Rissanen Data Analysis: Examining Dataset Characteristics via Description Length,4
2021,Modelling Behavioural Diversity for Learning in Open-Ended Games,5
2021,From Poincaré Recurrence to Convergence in Imperfect Information Games: Finding Equilibrium via Regularization,26
2021,Spectral Smoothing Unveils Phase Transitions in Hierarchical Variational Autoencoders,0
2021,Differentiable Sorting Networks for Scalable Sorting and Ranking Supervision,0
2021,Megaverse: Simulating Embodied Agents at One Million Experiences per Second,0
2021,Towards Practical Mean Bounds for Small Samples,0
2021,DG-LMC: A Turn-key and Scalable Synchronous Distributed MCMC Algorithm via Langevin Monte Carlo within Gibbs,1
2021,GeomCA: Geometric Evaluation of Data Representations,1
2021,Grad-TTS: A Diffusion Probabilistic Model for Text-to-Speech,10
2021,Bias-Free Scalable Gaussian Processes via Randomized Truncations,4
2021,Dense for the Price of Sparse: Improved Performance of Sparsely Initialized Networks via a Subspace Offset,0
2021,BANG: Bridging Autoregressive and Non-autoregressive Generation with Large Scale Pretraining,3
2021,A Probabilistic Approach to Neural Network Pruning,1
2021,Global Prosody Style Transfer Without Text Transcriptions,1
2021,Efficient Differentiable Simulation of Articulated Bodies,1
2021,Oneshot Differentially Private Top-k Selection,0
2021,Density Constrained Reinforcement Learning,0
2021,Budgeted Heterogeneous Treatment Effect Estimation,1
2021,Neural Transformation Learning for Deep Anomaly Detection Beyond Images,2
2021,Provably Efficient Fictitious Play Policy Optimization for Zero-Sum Markov Games with Structured Transitions,1
2021,Optimization Planning for 3D ConvNets,2
2021,On Reward-Free RL with Kernel and Neural Function Approximations: Single-Agent MDP and Markov Game,1
2021,Learning Transferable Visual Models From Natural Language Supervision,335
2021,A General Framework For Detecting Anomalous Inputs to DNN Classifiers,1
2021,Towards Open Ad Hoc Teamwork Using Graph-based Policy Learning,2
2021,Decoupling Value and Policy for Generalization in Reinforcement Learning,10
2021,Hierarchical Clustering of Data Streams: Scalable Algorithms and Approximation Guarantees,0
2021,Differentially Private Sliced Wasserstein Distance,1
2021,Zero-Shot Text-to-Image Generation,170
2021,End-to-End Learning of Coherent Probabilistic Forecasts for Hierarchical Time Series,2
2021,MSA Transformer,33
2021,Autoregressive Denoising Diffusion Models for Multivariate Probabilistic Time Series Forecasting,3
2021,Generative Particle Variational Inference via Estimation of Functional Gradients,1
2021,Enhancing Robustness of Neural Networks through Fourier Stabilization,0
2021,Disentangling Sampling and Labeling Bias for Learning in Large-output Spaces,0
2021,Cross-domain Imitation from Observations,2
2021,Implicit Regularization in Tensor Factorization,4
2021,"Align, then memorise: the dynamics of learning with feedback alignment",2
2021,Classifying high-dimensional Gaussian mixtures: Where kernel methods fail and neural networks succeed,7
2021,Sharf: Shape-conditioned Radiance Fields from a Single View,8
2021,LEGO: Latent Execution-Guided Reasoning for Multi-Hop Question Answering on Knowledge Graphs,1
2021,Interpreting and Disentangling Feature Components of Various Complexity from DNNs,0
2021,Integrated Defense for Resilient Graph Matching,2
2021,Solving high-dimensional parabolic PDEs using the tensor train format,7
2021,Best Arm Identification in Graphical Bilinear Bandits,0
2021,Principled Simplicial Neural Networks for Trajectory Prediction,11
2021,On Linear Identifiability of Learned Representations,15
2021,Representation Matters: Assessing the Importance of Subgroup Allocations in Training Data,1
2021,TeachMyAgent: a Benchmark for Automatic Curriculum Learning in Deep RL,3
2021,Discretization Drift in Two-Player Games,0
2021,On the Predictability of Pruning Across Scales,5
2021,"Benchmarks, Algorithms, and Metrics for Hierarchical Disentanglement",3
2021,Simultaneous Similarity-based Self-Distillation for Deep Metric Learning,0
2021,Multi-group Agnostic PAC Learnability,3
2021,PACOH: Bayes-Optimal Meta-Learning with PAC-Guarantees,23
2021,An Algorithm for Stochastic and Adversarial Bandits with Switching Costs,1
2021,Improving Lossless Compression Rates via Monte Carlo Bits-Back Coding,7
2021,On Signal-to-Noise Ratio Issues in Variational Inference for Deep Gaussian Processes,0
2021,Tilting the playing field: Dynamical loss functions for machine learning,1
2021,UnICORNN: A recurrent model for learning very long time dependencies,7
2021,Simple and Effective VAE Training with Calibrated Decoders,7
2021,Model-Based Reinforcement Learning via Latent-Space Collocation,2
2021,Training Data Subset Selection for Regression with Controlled Generalization Error,1
2021,Unsupervised Part Representation by Flow Capsules,8
2021,Stochastic Sign Descent Methods: New Algorithms and Better Theory,2
2021,Adversarial Dueling Bandits,1
2021,Dueling Convex Optimization,0
2021,Optimal regret algorithm for Pseudo-1d Bandit Convex Optimization,1
2021,Asymptotics of Ridge Regression in Convolutional Models,0
2021,Momentum Residual Neural Networks,12
2021,Meta-Learning Bidirectional Update Rules,2
2021,Recomposing the Reinforcement Learning Building Blocks with Hypernetworks,0
2021,Towards Understanding Learning in Neural Networks with Linear Teachers,3
2021,E(n) Equivariant Graph Neural Networks,43
2021,A Representation Learning Perspective on the Importance of Train-Validation Splitting in Meta-Learning,3
2021,Low-Rank Sinkhorn Factorization,2
2021,Linear Transformers Are Secretly Fast Weight Programmers,9
2021,Descending through a Crowded Valley - Benchmarking Deep Learning Optimizers,21
2021,Equivariant message passing for the prediction of tensorial properties and molecular spectra,19
2021,Just How Toxic is Data Poisoning? A Unified Benchmark for Backdoor and Data Poisoning Attacks,22
2021,Connecting Sphere Manifolds Hierarchically for Regularization,0
2021,Learning Intra-Batch Connections for Deep Metric Learning,2
2021,Top-k eXtreme Contextual Bandits with Arm Hierarchy,4
2021,Pure Exploration and Regret Minimization in Matching Bandits,0
2021,State Entropy Maximization with Random Encoders for Efficient Exploration,21
2021,Online Submodular Resource Allocation with Applications to Rebalancing Shared Mobility Systems,0
2021,RRL: Resnet as representation for Reinforcement Learning,1
2021,Equivariant Networks for Pixelized Spheres,0
2021,Personalized Federated Learning using Hypernetworks,6
2021,On the Power of Localized Perceptron for Label-Optimal Learning of Halfspaces with Adversarial Noise,0
2021,Sample-Optimal PAC Learning of Halfspaces with Malicious Noise,0
2021,Backdoor Scanning for Deep Neural Networks through K-Arm Optimization,4
2021,State Relevance for Off-Policy Evaluation,0
2021,SparseBERT: Rethinking the Importance Analysis in Self-attention,7
2021,Learning Gradient Fields for Molecular Conformation Generation,12
2021,Segmenting Hybrid Trajectories using Latent ODEs,0
2021,Deeply-Debiased Off-Policy Interval Estimation,1
2021,GANMEX: One-vs-One Attributions using GAN-based Model Explainability,0
2021,Large-Scale Meta-Learning with Continual Trajectory Shifting,1
2021,AGENT: A Benchmark for Core Psychological Reasoning,4
2021,Zoo-Tuning: Adaptive Transfer from A Zoo of Models,2
2021,Aggregating From Multiple Target-Shifted Sources,3
2021,Testing Group Fairness via Optimal Transport Projections,2
2021,On Characterizing GAN Convergence Through Proximal Duality Gap,0
2021,A Precise Performance Analysis of Support Vector Regression,1
2021,Directed Graph Embeddings in Pseudo-Riemannian Manifolds,0
2021,Collaborative Bayesian Optimization with Fair Regret,5
2021,Dynamic Planning and Learning under Recovering Rewards,0
2021,PopSkipJump: Decision-Based Attack for Probabilistic Classifiers,0
2021,Geometry of the Loss Landscape in Overparameterized Neural Networks: Symmetries and Invariances,2
2021,Flow-based Attribution in Graphical Models: A Recursive Shapley Approach,1
2021,Structured World Belief for Reinforcement Learning in POMDP,1
2021,Skew Orthogonal Convolutions,2
2021,Multi-Task Reinforcement Learning with Context-based Representations,7
2021,Shortest-Path Constrained Reinforcement Learning for Sparse Reward Tasks,0
2021,Accelerating Feedforward Computation via Parallel Nonlinear Equation Solving,3
2021,PC-MLP: Model-based Reinforcement Learning with Policy Cover Guided Exploration,2
2021,Fast Sketching of Polynomial Kernels of Polynomial Degree,1
2021,Variance Reduction via Primal-Dual Accelerated Dual Averaging for Nonsmooth Convex Finite-Sums,3
2021,Oblivious Sketching-based Central Path Method for Linear Programming,0
2021,Causal Curiosity: RL Agents Discovering Self-supervised Experiments for Causal Representation Learning,7
2021,Decomposed Mutual Information Estimation for Contrastive Representation Learning,0
2021,Decoupling Representation Learning from Reinforcement Learning,53
2021,K-shot NAS: Learnable Weight-Sharing for NAS with K-shot Supernets,0
2021,More Powerful and General Selective Inference for Stepwise Feature Selection using Homotopy Method,3
2021,Not All Memories are Created Equal: Learning to Forget by Expiring,4
2021,Nondeterminism and Instability in Neural Network Optimization,1
2021,AutoSampling: Search for Effective Data Sampling Schedules,1
2021,What Makes for End-to-End Object Detection?,2
2021,DFAC Framework: Factorizing the Value Function via Quantile Mixture for Multi-Agent Distributional Q-Learning,2
2021,Scalable Variational Gaussian Processes via Harmonic Kernel Decomposition,2
2021,Reasoning Over Virtual Knowledge Bases With Open Predicate Relations,6
2021,PAC-Learning for Strategic Classification,2
2021,Reinforcement Learning for Cost-Aware Markov Decision Processes,0
2021,Model-Targeted Poisoning Attacks with Provable Convergence,4
2021,Generalization Error Bound for Hyperbolic Ordinal Embedding,0
2021,Of Moments and Matching: A Game-Theoretic Framework for Closing the Imitation Gap,3
2021,Parallel tempering on optimized paths,0
2021,Robust Representation Learning via Perceptual Similarity Metrics,1
2021,DriftSurf: Stable-State / Reactive-State Learning under Concept Drift,0
2021,Sinkhorn Label Allocation: Semi-Supervised Classification via Annealed Self-Training,2
2021,Approximation Theory Based Methods for RKHS Bandits,0
2021,Supervised Tree-Wasserstein Distance,1
2021,EfficientNetV2: Smaller Models and Faster Training,70
2021,SGA: A Robust Algorithm for Partial Recovery of Tree-Structured Graphical Models with Noisy Samples,4
2021,1-bit Adam: Communication Efficient Large-Scale Training with Adam’s Convergence Speed,5
2021,Taylor Expansion of Discount Factors,0
2021,REPAINT: Knowledge Transfer in Deep Reinforcement Learning,0
2021,Understanding the Dynamics of Gradient Flow in Overparameterized Linear models,0
2021,Sequential Domain Adaptation by Synthesizing Distributionally Robust Experts,0
2021,A Language for Counterfactual Generative Models,7
2021,Synthesizer: Rethinking Self-Attention for Transformer Models,90
2021,OmniNet: Omnidirectional Representations from Transformers,7
2021,T-SCI: A Two-Stage Conformal Inference Algorithm with Guaranteed Coverage for Cox-MLP,0
2021,Moreau-Yosida $f$-divergences,0
2021,Understanding Invariance via Feedforward Inversion of Discriminatively Trained Classifiers,2
2021,Resource Allocation in Multi-armed Bandit Exploration: Overcoming Sublinear Scaling with Adaptive Parallelism,1
2021,Monte Carlo Variational Auto-Encoders,2
2021,Efficient Generative Modelling of Protein Structure Fragments using a Deep Markov Model,0
2021,Understanding self-supervised learning dynamics without contrastive pairs,23
2021,Online Learning in Unknown Markov Games,9
2021,BORE: Bayesian Optimization by Density-Ratio Estimation,0
2021,Nonparametric Decomposition of Sparse Tensors,1
2021,Probabilistic Programs with Stochastic Conditioning,1
2021,Deep Continuous Networks,2
2021,Diffusion Earth Mover’s Distance and Distribution Embeddings,1
2021,Training data-efficient image transformers & distillation through attention,419
2021,Conservative Objective Models for Effective Offline Model-Based Optimization,2
2021,Sparse within Sparse Gaussian Processes using Neighbor Information,1
2021,SMG: A Shuffling Gradient-Based Method with Momentum,1
2021,Bayesian Optimistic Optimisation with Exponentially Decaying Regret,0
2021,On Disentangled Representations Learned from Correlated Data,7
2021,"A New Formalism, Method and Open Issues for Zero-Shot Coordination",0
2021,Learning a Universal Template for Few-shot Dataset Generalization,3
2021,Provable Meta-Learning of Linear Representations,44
2021,Cumulants of Hawkes Processes are Robust to Observation Noise,1
2021,PixelTransformer: Sample Conditioned Signal Generation,1
2021,A Framework for Private Matrix Analysis in Sliding Window Model,0
2021,Fast Projection Onto Convex Smooth Constraints,0
2021,SGLB: Stochastic Gradient Langevin Boosting,1
2021,LTL2Action: Generalizing LTL Instructions for Multi-Task RL,4
2021,Active Deep Probabilistic Subsampling,1
2021,CURI: A Benchmark for Productive Concept Learning Under Uncertainty,5
2021,Towards Domain-Agnostic Contrastive Learning,8
2021,Sparsifying Networks via Subdifferential Inclusion,0
2021,Unbiased Gradient Estimation in Unrolled Computation Graphs with Persistent Evolution Strategies,1
2021,Online Graph Dictionary Learning,7
2021,Neuro-algorithmic Policies Enable Fast Combinatorial Generalization,1
2021,Efficient Training of Robust Decision Trees Against Adversarial Examples,1
2021,Object Segmentation Without Labels with Large-Scale Generative Models,0
2021,Principal Component Hierarchy for Sparse Quadratic Programs,0
2021,"Whitening and Second Order Optimization Both Make Information in the Dataset Unusable During Training, and Can Reduce or Prevent Generalization",1
2021,Safe Reinforcement Learning Using Advantage-Based Intervention,0
2021,Task-Optimal Exploration in Linear Dynamical Systems,2
2021,Learning and Planning in Average-Reward Markov Decision Processes,6
2021,Think Global and Act Local: Bayesian Optimisation over High-Dimensional Categorical and Mixed Search Spaces,4
2021,Zero-Shot Knowledge Distillation from a Decision-Based Black-Box Model,1
2021,Fairness of Exposure in Stochastic Bandits,5
2021,A Proxy Variable View of Shared Confounding,1
2021,Fast Algorithms for Stackelberg Prediction Game with Least Squares Loss,0
2021,Accelerate CNNs from Three Dimensions: A Comprehensive Pruning Framework,2
2021,Explainable Automated Graph Representation Learning with Hyperparameter Importance,7
2021,Self-Tuning for Data-Efficient Deep Learning,3
2021,Label Distribution Learning Machine,1
2021,AlphaNet: Improved Training of Supernets with Alpha-Divergence,4
2021,Global Convergence of Policy Gradient for Linear-Quadratic Mean-Field Control/Game in Continuous Time,4
2021,SG-PALM: a Fast Physically Interpretable Tensor Graphical Model,0
2021,Deep Generative Learning via Schrödinger Bridge,2
2021,Robust Inference for High-Dimensional Linear Models via Residual Randomization,0
2021,A Modular Analysis of Provable Acceleration via Polyak’s Momentum: Training a Wide ReLU Network and a Deep Linear Network,1
2021,Optimal Non-Convex Exact Recovery in Stochastic Block Model via Projected Power Method,1
