YEAR,TITLE,Authors,Paper Link,ABSTRACT
2017,Diverse and Accurate Image Description Using a Variational Auto-Encoder with an Additive Gaussian Encoding Space,Liwei Wang · Alexander Schwing · Svetlana Lazebnik,http://papers.nips.cc/paper/by-source-2017-2941
2017,Z-Forcing: Training Stochastic Recurrent Networks,Anirudh Goyal ALIAS PARTH GOYAL · Alessandro Sordoni · Marc-Alexandre Côté · Nan Rosemary Ke · Yoshua Bengio,http://papers.nips.cc/paper/by-source-2017-3370
2017,One-Shot Imitation Learning,Yan Duan · Marcin Andrychowicz · Bradly Stadie · OpenAI Jonathan Ho · Jonas Schneider · Ilya Sutskever · Pieter Abbeel · Wojciech Zaremba,http://papers.nips.cc/paper/by-source-2017-732
2017,Reconstruct & Crush Network,Erinc Merdivan · Mohammad Reza Loghmani · Matthieu Geist,http://papers.nips.cc/paper/by-source-2017-2377
2017,Fader Networks:Manipulating Images by Sliding Attributes,Guillaume Lample · Neil Zeghidour · Nicolas Usunier · Antoine Bordes · Ludovic DENOYER · Marc'Aurelio Ranzato,http://papers.nips.cc/paper/by-source-2017-3042
2017,PredRNN: Recurrent Neural Networks for Predictive Learning using Spatiotemporal LSTMs,Yunbo Wang · Mingsheng Long · Jianmin Wang · Zhifeng Gao · Philip S Yu,http://papers.nips.cc/paper/by-source-2017-573
2017,VAIN: Attentional Multi-agent Predictive Modeling,Yedid Hoshen,http://papers.nips.cc/paper/by-source-2017-1535
2017,Real Time Image Saliency for Black Box Classifiers,Piotr Dabkowski · Yarin Gal,http://papers.nips.cc/paper/by-source-2017-3492
2017,Prototypical Networks for Few-shot Learning,Jake Snell · Kevin Swersky · Richard Zemel,http://papers.nips.cc/paper/by-source-2017-2153
2017,Few-Shot Learning Through an Information Retrieval  Lens,Eleni Triantafillou · Richard Zemel · Raquel Urtasun,http://papers.nips.cc/paper/by-source-2017-1329
2017,The Reversible Residual Network: Backpropagation Without Storing Activations,Aidan Gomez · Mengye Ren · Raquel Urtasun · Roger Grosse,http://papers.nips.cc/paper/by-source-2017-1321
2017,Gated Recurrent Convolution Neural Network for OCR,Jianfeng Wang · Xiaolin Hu,http://papers.nips.cc/paper/by-source-2017-253
2017,Learning Efficient Object Detection Models with Knowledge Distillation,Guobin Chen · Wongun Choi · Xiang Yu · Tony Han · Manmohan Chandraker,http://papers.nips.cc/paper/by-source-2017-483
2017,"Decoupling ""when to update"" from ""how to update""",Eran Malach · Shai Shalev-Shwartz,http://papers.nips.cc/paper/by-source-2017-615
2017,Langevin Dynamics with Continuous Tempering for Training Deep Neural Networks,Nanyang Ye · Zhanxing Zhu · Rafal Mantiuk,http://papers.nips.cc/paper/by-source-2017-433
2017,Differentiable Learning of Logical Rules for Knowledge Base Reasoning,Fan Yang · Zhilin Yang · William Cohen,http://papers.nips.cc/paper/by-source-2017-1347
2017,Deliberation Networks: Sequence Generation Beyond One-Pass Decoding,Yingce Xia · Fei Tian · Lijun Wu · Jianxin Lin · Tao Qin · Nenghai Yu · Tie-Yan Liu,http://papers.nips.cc/paper/by-source-2017-1120
2017,Neural Program Meta-Induction,Jacob Devlin · Rudy Bunel · Rishabh Singh · Matthew Hausknecht · Pushmeet Kohli,http://papers.nips.cc/paper/by-source-2017-1255
2017,Saliency-based Sequential Image Attention with Multiset Prediction,Sean Welleck · Jialin Mao · Kyunghyun Cho · Zheng Zhang,http://papers.nips.cc/paper/by-source-2017-2670
2017,Protein Interface Prediction using Graph Convolutional Networks,Alex Fout · Jonathon Byrd · Basir Shariat · Asa Ben-Hur,http://papers.nips.cc/paper/by-source-2017-3278
2017,Dual-Agent GANs for Photorealistic and Identity Preserving Profile Face Synthesis,Jian Zhao · Lin Xiong · Panasonic Karlekar Jayashree · Jianshu Li · Fang Zhao · Zhecan Wang · Panasonic Sugiri Pranata · Panasonic Shengmei Shen · Shuicheng Yan · Jiashi Feng,http://papers.nips.cc/paper/by-source-2017-70
2017,Toward Robustness against Label Noise in Training Deep Discriminative Neural Networks,Arash Vahdat,http://papers.nips.cc/paper/by-source-2017-2874
2017,Soft-to-Hard Vector Quantization for End-to-End Learning Compressible Representations,Eirikur Agustsson · Fabian Mentzer · Michael Tschannen · Lukas Cavigelli · Radu Timofte · Luca Benini · Luc V Gool,http://papers.nips.cc/paper/by-source-2017-773
2017,Selective Classification for Deep Neural Networks,Yonatan Geifman · Ran El-Yaniv,http://papers.nips.cc/paper/by-source-2017-2519
